FirstSeen,Title,Artist,PeakRank,WeeksOnBoard,ArtistList
1969-05-03,Where's The Playground Susie,Glen Campbell,26,8,Glen Campbell
1969-05-03,In The Ghetto,Elvis Presley,3,13,Elvis Presley
1969-04-19,I'm A Drifter,Bobby Goldsboro,46,10,Bobby Goldsboro
1969-04-12,Singing My Song,Tammy Wynette,75,5,Tammy Wynette
1969-04-05,Gitarzan,Ray Stevens,8,13,Ray Stevens
1969-03-29,There Never Was A Time,Jeannie C. Riley,77,4,Jeannie C. Riley
1969-03-22,Memories,Elvis Presley,35,7,Elvis Presley
1969-03-01,Galveston,Glen Campbell,4,12,Glen Campbell
1969-02-08,Glad She's A Woman,Bobby Goldsboro,61,6,Bobby Goldsboro
1969-01-25,Let It Be Me,Glen Campbell & Bobbie Gentry,36,9,Glen Campbell;Bobbie Gentry
1969-01-18,But You Know I Love You,The First Edition,19,11,The First Edition
1969-01-11,Games People Play,Joe South,12,12,Joe South
1969-01-04,She's A Lady,John Sebastian,84,4,John Sebastian
1968-12-28,Daddy Sang Bass,Johnny Cash,42,10,Johnny Cash
1968-12-07,They Don't Make Love Like They Used To,Eddy Arnold,99,2,Eddy Arnold
1968-12-07,Vance,Roger Miller,80,6,Roger Miller
1968-12-07,The Girl Most Likely,Jeannie C. Riley,55,6,Jeannie C. Riley
1968-11-30,If I Can Dream,Elvis Presley,12,13,Elvis Presley
1968-11-09,Stand By Your Man,Tammy Wynette,19,16,Tammy Wynette
1968-11-02,Wichita Lineman,Glen Campbell,3,15,Glen Campbell
1968-10-26,Mornin' Glory,Bobbie Gentry & Glen Campbell,74,6,Bobbie Gentry;Glen Campbell
1968-10-26,1432 Franklin Pike Circle Hero,Bobby Russell,36,7,Bobby Russell
1968-10-26,The Straight Life,Bobby Goldsboro,36,8,Bobby Goldsboro
1968-10-12,A Little Less Conversation,Elvis Presley With The Jordanaires,69,4,The Jordanaires;Elvis Presley
1968-10-12,Little Arrows,Leapy Lee,16,14,Leapy Lee
1968-09-28,Almost In Love,Elvis Presley With The Jordanaires,95,2,The Jordanaires;Elvis Presley
1968-09-07,Then You Can Tell Me Goodbye,Eddy Arnold,84,4,Eddy Arnold
1968-08-24,Harper Valley P.T.A.,Jeannie C. Riley,1,13,Jeannie C. Riley
1968-08-03,Mr. Businessman,Ray Stevens,28,7,Ray Stevens
1968-07-06,Dreams Of The Everyday Housewife,Glen Campbell,32,8,Glen Campbell
1968-06-29,Dreams Of The Everyday Housewife,Wayne Newton,60,7,Wayne Newton
1968-06-29,With Pen In Hand,Billy Vera,43,6,Billy Vera
1968-06-29,Autumn Of My Life,Bobby Goldsboro,19,9,Bobby Goldsboro
1968-06-22,"Your Time Hasn't Come Yet, Baby",Elvis Presley With The Jordanaires,72,7,The Jordanaires;Elvis Presley
1968-06-22,D-I-V-O-R-C-E,Tammy Wynette,63,6,Tammy Wynette
1968-06-15,Let Yourself Go,Elvis Presley With The Jordanaires,71,5,The Jordanaires;Elvis Presley
1968-05-25,Folsom Prison Blues,Johnny Cash,32,12,Johnny Cash
1968-05-18,It's Over,Eddy Arnold,74,7,Eddy Arnold
1968-04-20,Louisiana Man,Bobbie Gentry,100,1,Bobbie Gentry
1968-04-20,You'll Never Walk Alone,Elvis Presley With The Jordanaires,90,2,The Jordanaires;Elvis Presley
1968-04-20,Unwind,Ray Stevens,52,9,Ray Stevens
1968-04-06,I Wanna Live,Glen Campbell,36,12,Glen Campbell
1968-03-30,Up To My Neck In High Muddy Water,Linda Ronstadt & The Stone Poneys,93,2,The Stone Poneys;Linda Ronstadt
1968-03-23,U.S. Male,Elvis Presley With The Jordanaires,28,9,The Jordanaires;Elvis Presley
1968-03-23,Honey,Bobby Goldsboro,1,15,Bobby Goldsboro
1968-03-16,Stay Away,Elvis Presley With The Jordanaires,67,5,The Jordanaires;Elvis Presley
1968-03-09,Have A Little Faith,David Houston,98,2,David Houston
1968-03-02,Little Green Apples,Roger Miller,39,9,Roger Miller
1968-02-17,Country Girl - City Man,Billy Vera & Judy Clay,36,6,Judy Clay;Billy Vera
1968-02-10,"Here Comes The Rain, Baby",Eddy Arnold,74,4,Eddy Arnold
1968-02-10,Just Dropped In (To See What Condition My Condition Was In),The First Edition,5,10,The First Edition
1968-01-27,Rosanna's Going Wild,Johnny Cash,91,2,Johnny Cash
1968-01-27,Guitar Man,Elvis Presley,28,20,Elvis Presley
1968-01-20,Hey Little One,Glen Campbell,54,7,Glen Campbell
1967-12-23,Skip A Rope,Henson Cargill,25,12,Henson Cargill
1967-12-02,Here Comes Heaven,Eddy Arnold,91,4,Eddy Arnold
1967-12-02,Storybook Children,Billy Vera & Judy Clay,54,9,Judy Clay;Billy Vera
1967-11-25,Okolona River Bottom Band,Bobbie Gentry,54,4,Bobbie Gentry
1967-11-11,Different Drum,Stone Poneys Featuring Linda Ronstadt,13,17,Stone Poneys;Linda Ronstadt
1967-10-28,By The Time I Get To Phoenix,Glen Campbell,26,11,Glen Campbell
1967-10-14,You Don't Know Me,Elvis Presley With The Jordanaires,44,6,The Jordanaires;Elvis Presley
1967-10-14,Big Boss Man,Elvis Presley,38,6,Elvis Presley
1967-10-07,You Mean The World To Me,David Houston,75,7,David Houston
1967-09-09,Judy,Elvis Presley,78,5,Elvis Presley
1967-08-26,There's Always Me,Elvis Presley With The Jordanaires,56,6,The Jordanaires;Elvis Presley
1967-08-19,Turn The World Around,Eddy Arnold,66,8,Eddy Arnold
1967-08-05,Ode To Billie Joe,Bobbie Gentry,1,20,Bobbie Gentry
1967-07-29,Cry Softly Lonely One,Roy Orbison,52,6,Roy Orbison
1967-07-08,My Elusive Dreams,David Houston & Tammy Wynette,89,5,David Houston;Tammy Wynette
1967-07-08,Gentle On My Mind,Glen Campbell,39,16,Glen Campbell
1967-05-27,That's Someone You Never Forget,Elvis Presley With The Jordanaires,92,1,The Jordanaires;Elvis Presley
1967-05-20,Long Legged Girl (With The Short Dress On),Elvis Presley With The Jordanaires,63,5,The Jordanaires;Elvis Presley
1967-05-06,Misty Blue,Eddy Arnold,57,8,Eddy Arnold
1967-04-15,Sam's Place,Buck Owens and The Buckaroos,92,2,The Buckaroos;Buck Owens
1967-03-25,Danny Boy,Ray Price,60,8,Ray Price
1967-03-25,Walkin' In The Sunshine,Roger Miller,37,7,Roger Miller
1967-03-18,Lonely Again,Eddy Arnold,87,2,Eddy Arnold
1967-01-28,Indescribably Blue,Elvis Presley With The Jordanaires and The Imperials Quartet,33,8,Elvis Presley;The Jordanaires;The Imperials Quartet
1966-12-10,Communication Breakdown,Roy Orbison,60,7,Roy Orbison
1966-12-10,Blue Autumn,Bobby Goldsboro,35,9,Bobby Goldsboro
1966-11-05,Heartbreak Hotel,Roger Miller,84,4,Roger Miller
1966-10-22,Games That Lovers Play,Wayne Newton,86,6,Wayne Newton
1966-10-15,Somebody Like Me,Eddy Arnold,53,6,Eddy Arnold
1966-10-08,All That I Am,Elvis Presley With The Jordanaires,41,8,The Jordanaires;Elvis Presley
1966-10-08,Spinout,Elvis Presley With The Jordanaires,40,7,The Jordanaires;Elvis Presley
1966-09-17,My Uncle Used To Love Me But She Died,Roger Miller,58,5,Roger Miller
1966-09-03,It Hurts Me,Bobby Goldsboro,70,5,Bobby Goldsboro
1966-08-06,Too Soon To Know,Roy Orbison,68,5,Roy Orbison
1966-07-23,The Tip Of My Fingers,Eddy Arnold,43,7,Eddy Arnold
1966-07-16,Freddie Feelgood (And His Funky Little Five Piece Band),Ray Stevens,91,2,Ray Stevens
1966-07-16,Almost Persuaded,David Houston,24,15,David Houston
1966-07-02,Everybody Loves A Nut,Johnny Cash,96,2,Johnny Cash
1966-07-02,Love Letters,Elvis Presley,19,7,Elvis Presley
1966-06-25,You Can't Roller Skate In A Buffalo Herd,Roger Miller,40,6,Roger Miller
1966-05-28,Think Of Me,Buck Owens and The Buckaroos,74,5,The Buckaroos;Buck Owens
1966-05-14,I Know You Better Than That,Bobby Goldsboro,56,5,Bobby Goldsboro
1966-05-14,The Last Word In Lonesome Is Me,Eddy Arnold,40,7,Eddy Arnold
1966-04-30,Twinkle Toes,Roy Orbison,39,6,Roy Orbison
1966-04-23,"The ""A"" Team",SSgt Barry Sadler,28,7,SSgt Barry Sadler
1966-03-19,Please Don't Stop Loving Me,Elvis Presley,45,7,Elvis Presley
1966-03-19,Frankie And Johnny,Elvis Presley,25,8,Elvis Presley
1966-02-26,The One On The Right Is On The Left,Johnny Cash,46,6,Johnny Cash
1966-02-19,Husbands And Wives,Roger Miller,26,7,Roger Miller
1966-02-19,It's Too Late,Bobby Goldsboro,23,8,Bobby Goldsboro
1966-02-05,I Want To Go With You,Eddy Arnold,36,11,Eddy Arnold
1966-02-05,The Ballad Of The Green Berets,SSgt Barry Sadler,1,13,SSgt Barry Sadler
1966-01-29,Waitin' In Your Welfare Line,Buck Owens,57,7,Buck Owens
1966-01-22,Breakin' Up Is Breakin' My Heart,Roy Orbison,31,8,Roy Orbison
1966-01-01,Blue River,Elvis Presley,95,1,Elvis Presley
1966-01-01,Tell Me Why,Elvis Presley With The Jordanaires,33,7,The Jordanaires;Elvis Presley
1965-12-18,Broomstick Cowboy,Bobby Goldsboro,53,7,Bobby Goldsboro
1965-11-13,Let The Good Times Roll,Roy Orbison,81,3,Roy Orbison
1965-11-13,Buckaroo,Buck Owens and The Buckaroos,60,9,The Buckaroos;Buck Owens
1965-11-13,Puppet On A String,Elvis Presley With The Jordanaires,14,10,The Jordanaires;Elvis Presley
1965-11-13,Flowers On The Wall,The Statler Brothers,4,13,The Statler Brothers
1965-11-06,Crawling Back,Roy Orbison,46,7,Roy Orbison
1965-11-06,England Swings,Roger Miller,8,11,Roger Miller
1965-10-16,Remember When,Wayne Newton,69,4,Wayne Newton
1965-10-16,May The Bird Of Paradise Fly Up Your Nose,"""Little"" Jimmy Dickens",15,10,"""Little"" Jimmy Dickens"
1965-10-16,Make The World Go Away,Eddy Arnold,6,14,Eddy Arnold
1965-09-25,If You've Got A Heart,Bobby Goldsboro,60,8,Bobby Goldsboro
1965-09-25,The Universal Soldier,Glen Campbell,45,7,Glen Campbell
1965-09-11,Kansas City Star,Roger Miller,31,7,Roger Miller
1965-08-28,Home Of The Brave,Jody Miller,25,9,Jody Miller
1965-08-28,Mohair Sam,Charlie Rich,21,11,Charlie Rich
1965-08-28,I'm Yours,Elvis Presley,11,11,Elvis Presley
1965-08-21,If You Wait For Love,Bobby Goldsboro,75,5,Bobby Goldsboro
1965-08-21,Ride Away,Roy Orbison,25,10,Roy Orbison
1965-08-07,Summer Wind,Wayne Newton,78,4,Wayne Newton
1965-07-10,Tickle Me,Elvis Presley With The Jordanaires,70,7,The Jordanaires;Elvis Presley
1965-07-10,(Say) You're My Girl,Roy Orbison,39,7,Roy Orbison
1965-07-10,One Dyin' And A Buryin',Roger Miller,34,7,Roger Miller
1965-06-26,The First Thing Ev'ry Morning (And The Last Thing Ev'ry Night),Jimmy Dean,91,3,Jimmy Dean
1965-06-26,Silver Threads And Golden Needles,Jody Miller,54,6,Jody Miller
1965-06-19,It Feels So Right,Elvis Presley With The Jordanaires,55,6,The Jordanaires;Elvis Presley
1965-06-19,(Such An) Easy Question,Elvis Presley With The Jordanaires,11,8,The Jordanaires;Elvis Presley
1965-05-22,I'll Be With You In Apple Blossom Time,Wayne Newton,52,6,Wayne Newton
1965-05-15,Before You Go,Buck Owens,83,2,Buck Owens
1965-05-15,What's He Doing In My World,Eddy Arnold,60,9,Eddy Arnold
1965-05-08,Engine Engine #9,Roger Miller,7,9,Roger Miller
1965-05-01,Voodoo Woman,Bobby Goldsboro,27,11,Bobby Goldsboro
1965-04-24,Queen Of The House,Jody Miller,12,9,Jody Miller
1965-04-24,Crying In The Chapel,Elvis Presley With The Jordanaires,3,14,The Jordanaires;Elvis Presley
1965-02-27,Red Roses For A Blue Lady,Wayne Newton,23,9,Wayne Newton
1965-02-27,Do The Clam,"Elvis Presley With The Jordanaires, Jubilee Four & Carol Lombard Trio",21,8,Carol Lombard Trio;Elvis Presley;The Jordanaires;Jubilee Four
1965-02-13,Orange Blossom Special,Johnny Cash,80,6,Johnny Cash
1965-02-13,Goodnight,Roy Orbison,21,7,Roy Orbison
1965-01-30,The Man,Lorne Greene,72,3,Lorne Greene
1965-01-30,Comin' On Too Strong,Wayne Newton,65,5,Wayne Newton
1965-01-30,King Of The Road,Roger Miller,4,13,Roger Miller
1965-01-23,I've Got A Tiger By The Tail,Buck Owens,25,9,Buck Owens
1965-01-23,Little Things,Bobby Goldsboro,13,12,Bobby Goldsboro
1964-11-28,Do-Wacka-Do,Roger Miller,31,8,Roger Miller
1964-10-31,"It Ain't Me, Babe",Johnny Cash,58,8,Johnny Cash
1964-10-31,Ringo,Lorne Greene,1,12,Lorne Greene
1964-10-10,Ain't That Loving You Baby,Elvis Presley,16,10,Elvis Presley
1964-10-10,Ask Me,Elvis Presley With The Jordanaires,12,12,The Jordanaires;Elvis Presley
1964-09-05,Chug-A-Lug,Roger Miller,9,13,Roger Miller
1964-08-29,"Oh, Pretty Woman",Roy Orbison And The Candy Men,1,15,The Candy Men;Roy Orbison
1964-08-22,I Don't Care (Just As Long As You Love Me),Buck Owens,92,3,Buck Owens
1964-08-08,Me Japanese Boy I Love You,Bobby Goldsboro,74,6,Bobby Goldsboro
1964-07-25,Such A Night,Elvis Presley With The Jordanaires,16,8,The Jordanaires;Elvis Presley
1964-07-04,My Heart Skips A Beat,Buck Owens,94,2,Buck Owens
1964-07-04,Viva Las Vegas,Elvis Presley,92,1,Elvis Presley
1964-06-13,Dang Me,Roger Miller,7,11,Roger Miller
1964-05-23,What'd I Say,Elvis Presley With The Jubilee Four And Carole Lombard Quartet,21,6,Elvis Presley;The Jubilee Four;Carole Lombard Quartet
1964-05-09,Viva Las Vegas,Elvis Presley With The Jordanaires,29,7,The Jordanaires;Elvis Presley
1964-05-02,The Little White Cloud That Cried,Wayne Newton,99,2,Wayne Newton
1964-05-02,Kiss Me Quick,Elvis Presley With The Jordanaires,34,6,The Jordanaires;Elvis Presley
1964-04-18,Whenever He Holds You,Bobby Goldsboro,39,8,Bobby Goldsboro
1964-04-11,It's Over,Roy Orbison,9,11,Roy Orbison
1964-02-29,It Hurts Me,Elvis Presley With The Jordanaires,29,7,The Jordanaires;Elvis Presley
1964-02-22,Kissin' Cousins,Elvis Presley With The Jordanaires,12,9,The Jordanaires;Elvis Presley
1964-02-15,Understand Your Man,Johnny Cash,35,8,Johnny Cash
1964-02-08,He Walks Like A Man,Jody Miller,66,6,Jody Miller
1964-01-11,See The Funny Little Clown,Bobby Goldsboro,9,13,Bobby Goldsboro
1963-12-14,Pretty Paper,Roy Orbison,15,7,Roy Orbison
1963-10-26,The Matador,Johnny Cash,44,7,Johnny Cash
1963-10-19,Witchcraft,Elvis Presley With The Jordanaires,32,7,The Jordanaires;Elvis Presley
1963-10-19,Bossa Nova Baby,Elvis Presley With The Jordanaires,8,10,The Jordanaires;Elvis Presley
1963-10-12,Speed Ball,Ray Stevens,59,3,Ray Stevens
1963-09-14,Blue Bayou,Roy Orbison,29,10,Roy Orbison
1963-09-07,Mean Woman Blues,Roy Orbison,5,13,Roy Orbison
1963-08-31,Make The World Go Away,Ray Price,100,1,Ray Price
1963-06-29,Tips Of My Fingers,Roy Clark,45,8,Roy Clark
1963-06-29,(You're the) Devil In Disguise,Elvis Presley With The Jordanaires,3,11,The Jordanaires;Elvis Presley
1963-06-15,Harry The Hairy Ape,Ray Stevens,17,9,Ray Stevens
1963-06-08,Falling,Roy Orbison,22,8,Roy Orbison
1963-06-01,Ring Of Fire,Johnny Cash,17,13,Johnny Cash
1963-03-30,Funny Man,Ray Stevens,81,3,Ray Stevens
1963-02-23,They Remind Me Too Much Of You,Elvis Presley With The Mello Men,53,4,The Mello Men;Elvis Presley
1963-02-16,One Broken Heart For Sale,Elvis Presley With The Mello Men,11,9,The Mello Men;Elvis Presley
1963-02-09,In Dreams,Roy Orbison,7,13,Roy Orbison
1962-12-22,Does He Mean That Much To You?,Eddy Arnold,98,1,Eddy Arnold
1962-12-22,Molly,Bobby Goldsboro,70,7,Bobby Goldsboro
1962-12-15,Santa Claus Is Watching You,Ray Stevens,45,3,Ray Stevens
1962-12-01,Gonna Raise A Rukus Tonight,Jimmy Dean,73,6,Jimmy Dean
1962-10-27,Where Do You Come From,Elvis Presley With The Jordanaires,99,1,The Jordanaires;Elvis Presley
1962-10-20,Return To Sender,Elvis Presley With The Jordanaires,2,16,The Jordanaires;Elvis Presley
1962-10-13,Further More,Ray Stevens,91,3,Ray Stevens
1962-10-06,L├⌐ah,Roy Orbison,25,10,Roy Orbison
1962-09-22,Workin' For The Man,Roy Orbison,33,11,Roy Orbison
1962-09-22,King Of The Whole Wide World,Elvis Presley With The Jordanaires,30,7,The Jordanaires;Elvis Presley
1962-09-15,Bonanza!,Johnny Cash,94,1,Johnny Cash
1962-09-15,Little Black Book,Jimmy Dean,29,9,Jimmy Dean
1962-08-25,Too Late To Worry - Too Blue To Cry,Glen Campbell,76,2,Glen Campbell
1962-08-11,Just Tell Her Jim Said Hello,Elvis Presley With The Jordanaires,55,5,The Jordanaires;Elvis Presley
1962-08-04,She's Not You,Elvis Presley With The Jordanaires,5,10,The Jordanaires;Elvis Presley
1962-06-30,"Ahab, The Arab",Ray Stevens,5,11,Ray Stevens
1962-06-23,Steel Men,Jimmy Dean,41,8,Jimmy Dean
1962-06-02,The Crowd,Roy Orbison,26,10,Roy Orbison
1962-05-12,Follow That Dream,Elvis Presley,15,10,Elvis Presley
1962-03-31,P.T. 109,Jimmy Dean,8,11,Jimmy Dean
1962-03-17,Anything That's Part Of You,Elvis Presley With The Jordanaires,31,8,The Jordanaires;Elvis Presley
1962-03-17,Good Luck Charm,Elvis Presley With The Jordanaires,1,13,The Jordanaires;Elvis Presley
1962-02-17,Dream Baby (How Long Must I Dream),Roy Orbison,4,12,Roy Orbison
1962-01-27,The Cajun Queen,Jimmy Dean,22,8,Jimmy Dean
1962-01-20,Portrait Of A Fool,Conway Twitty,98,2,Conway Twitty
1962-01-20,To A Sleeping Beauty,Jimmy Dean,26,9,Jimmy Dean
1962-01-06,Dear Ivan,Jimmy Dean,24,7,Jimmy Dean
1961-12-04,Rock-A-Hula Baby,Elvis Presley With The Jordanaires,23,9,The Jordanaires;Elvis Presley
1961-12-04,Can't Help Falling In Love,Elvis Presley With The Jordanaires,2,14,The Jordanaires;Elvis Presley
1961-11-13,Tennessee Flat-Top Box,Johnny Cash,84,6,Johnny Cash
1961-10-30,"Turn Around, Look At Me",Glen Campbell,62,10,Glen Campbell
1961-10-02,Big Bad John,Jimmy Dean,1,16,Jimmy Dean
1961-08-28,You're The Reason,Joe South,87,2,Joe South
1961-08-28,(Marie's The Name) His Latest Flame,Elvis Presley,4,11,Elvis Presley
1961-08-21,Jeremiah Peabody's Poly Unsaturated Quick Dissolving Fast Acting Pleasant T,Ray Stevens,35,6,Ray Stevens
1961-08-21,Little Sister,Elvis Presley,5,13,Elvis Presley
1961-08-14,Crying,Roy Orbison,2,16,Roy Orbison
1961-08-07,Candy Man,Roy Orbison,25,14,Roy Orbison
1961-06-05,Wild In The Country,Elvis Presley With The Jordanaires,26,5,The Jordanaires;Elvis Presley
1961-05-15,I Feel So Bad,Elvis Presley,5,9,Elvis Presley
1961-04-17,Flaming Star,Elvis Presley With The Jordanaires,14,7,The Jordanaires;Elvis Presley
1961-04-10,Running Scared,Roy Orbison,1,17,Roy Orbison
1961-04-03,The Next Kiss (Is The Last Goodbye),Conway Twitty,72,4,Conway Twitty
1961-02-27,Lonely Man,Elvis Presley With The Jordanaires,32,5,The Jordanaires;Elvis Presley
1961-02-20,Surrender,Elvis Presley With The Jordanaires,1,12,The Jordanaires;Elvis Presley
1961-01-02,Oh Lonesome Me,Johnny Cash With The Gene Lowery Singers,93,2,The Gene Lowery Singers;Johnny Cash
1961-01-02,C'est Si Bon (It's So Good),Conway Twitty,22,10,Conway Twitty
1960-12-12,I'm Hurtin',Roy Orbison,27,8,Roy Orbison
1960-11-14,I Gotta Know,Elvis Presley With The Jordanaires,20,11,The Jordanaires;Elvis Presley
1960-11-14,Are You Lonesome To-night?,Elvis Presley With The Jordanaires,1,16,The Jordanaires;Elvis Presley
1960-10-31,Whole Lot Of Shakin' Going On,Conway Twitty,55,5,Conway Twitty
1960-09-19,Blue Angel,Roy Orbison,9,14,Roy Orbison
1960-08-08,She's Mine,Conway Twitty,98,1,Conway Twitty
1960-07-25,Honky-Tonk Girl,Johnny Cash,92,1,Johnny Cash
1960-07-25,A Mess Of Blues,Elvis Presley With The Jordanaires,32,11,The Jordanaires;Elvis Presley
1960-07-18,It's Now Or Never,Elvis Presley With The Jordanaires,1,20,The Jordanaires;Elvis Presley
1960-07-11,Down The Street To 301,Johnny Cash And The Tennessee Two,85,3,The Tennessee Two;Johnny Cash
1960-07-04,Second Honeymoon,Johnny Cash,79,4,Johnny Cash
1960-06-13,Is A Blue Bird Blue,Conway Twitty,35,11,Conway Twitty
1960-06-06,Only The Lonely (Know How I Feel),Roy Orbison,2,21,Roy Orbison
1960-05-23,"Please Help Me, I'm Falling",Hank Locklin,8,22,Hank Locklin
1960-04-11,Fame And Fortune,Elvis Presley With The Jordanaires,17,10,The Jordanaires;Elvis Presley
1960-04-04,Stuck On You,Elvis Presley With The Jordanaires,1,16,The Jordanaires;Elvis Presley
1960-03-28,What Am I Living For,Conway Twitty,26,11,Conway Twitty
1960-03-14,Straight A's In Love,Johnny Cash And The Tennessee Two,84,2,The Tennessee Two;Johnny Cash
1960-03-14,Lonely Weekends,Charlie Rich,22,21,Charlie Rich
1960-01-18,Up Town,Roy Orbison,72,6,Roy Orbison
1959-12-28,Lonely Blue Boy,Conway Twitty,6,15,Conway Twitty
1959-12-21,The Little Drummer Boy,Johnny Cash,63,3,Johnny Cash
1959-09-28,Danny Boy,Conway Twitty,10,18,Conway Twitty
1959-08-24,Five Feet High And Rising,Johnny Cash,76,3,Johnny Cash
1959-08-03,I Got Stripes,Johnny Cash,43,11,Johnny Cash
1959-07-20,Mona Lisa,Conway Twitty,29,12,Conway Twitty
1959-07-13,Katy Too,Johnny Cash And The Tennessee Two,66,8,The Tennessee Two;Johnny Cash
1959-07-13,Tennessee Stud,Eddy Arnold,48,10,Eddy Arnold
1959-07-13,My Wish Came True,Elvis Presley With The Jordanaires,12,11,The Jordanaires;Elvis Presley
1959-07-06,A Big Hunk O' Love,Elvis Presley With The Jordanaires,1,14,The Jordanaires;Elvis Presley
1959-05-18,Hey Little Lucy! (Don'tcha Put No Lipstick On),Conway Twitty,87,2,Conway Twitty
1959-04-27,"Frankie's Man, Johnny",Johnny Cash,57,7,Johnny Cash
1959-03-30,I Need Your Love Tonight,Elvis Presley With The Jordanaires,4,13,The Jordanaires;Elvis Presley
1959-03-23,(Now and Then There's) A Fool Such As I,Elvis Presley With The Jordanaires,2,15,The Jordanaires;Elvis Presley
1959-03-09,Chip Off The Old Block,Eddy Arnold,97,2,Eddy Arnold
1959-01-26,The Story Of My Love,Conway Twitty,28,12,Conway Twitty
1959-01-19,Don't Take Your Guns To Town,Johnny Cash,32,12,Johnny Cash
1958-12-22,Jingle Bell Rock,Bobby Helms,3,35,Bobby Helms
1958-12-15,I Just Thought You'd Like To Know,Johnny Cash And The Tennessee Two,85,1,The Tennessee Two;Johnny Cash
1958-12-15,It's Just About Time,Johnny Cash And The Tennessee Two,47,7,The Tennessee Two;Johnny Cash
1958-12-08,The Fool And The Angel,Bobby Helms,75,6,Bobby Helms
1958-11-10,One Night,Elvis Presley,4,17,Elvis Presley
1958-11-03,I Got Stung,Elvis Presley,8,16,Elvis Presley
1958-10-20,What Do I Care,Johnny Cash,52,8,Johnny Cash
1958-10-06,All Over Again,Johnny Cash,38,11,Johnny Cash
1958-09-15,It's Only Make Believe,Conway Twitty,1,21,Conway Twitty
1958-09-08,Invitation To The Blues,Ray Price,92,1,Ray Price
1958-08-25,City Lights,Ray Price,71,3,Ray Price
1958-08-25,The Ways Of A Woman In Love,Johnny Cash And The Tennessee Two,24,11,The Tennessee Two;Johnny Cash
1958-08-18,Borrowed Dreams,Bobby Helms,60,2,Bobby Helms
1958-08-11,Come In Stranger,Johnny Cash And The Tennessee Two,87,1,The Tennessee Two;Johnny Cash
1958-08-04,The Purple People Eater Meets The Witch Doctor,Joe South,89,2,Joe South
1958-08-04,Don't Ask Me Why,Elvis Presley With The Jordanaires,34,5,The Jordanaires;Elvis Presley
